"pid","X983","X956","X945","X909","X924","X901","X931","X990","X985","X987","X966","X943","X938","X913","X994","X908","X989","X995","X971","X946","X965","X986","X936","X921","X993","X932","X979","X998","X911","X954","X717","X719","X759","X663","X667","X601","X638","X736","X770","X729","X767","X699","X762","X635","X665","X720","X19","X194","X90","X203","X137","X57","X151","X185","X197","X202","X28","X94","X119","X129","X49","X76","X15","X188","X186","X200","X147","X187","X190","X71","X1637","X1640","X1661","X1537","X1559","X1594","X1603","X1632","X1525","X1586","X1589","X1643","X1652","X1677","X1681","X1686","X1695","X1502","X1503","X1645","X1675","X1679","X1507","X1508","X1542","X1558","X1538","X1696","X1701","X1657","X1558.1","X1335","X1336","X1345","X1210","X1277","X1326","X1331","X1304","X1325","X1260","X1307","X1235","X1306","X1243","X1211","X1310","X1312","X1251","X1247","X1353","X1280","X1259","X1264","X1270","X1215","X1272","X1291","X1409","X1290","X1410","X348","X338","X341","X359","X305","X318","X339","X346","X310","X327","X343","X349","X355","X309","X312","X323","X324","X382","X389","X394","X399","X344","X350","X357"
"B1AKG0",4.1683e-06,NA,NA,NA,NA,NA,NA,2.9838e-06,NA,NA,NA,NA,NA,5.8603e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001681807,NA,0.002328334,NA,0.000460912,NA,NA,NA,NA,NA,0.000374621,0.000892348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000623772,NA,NA,NA,NA,NA,NA,NA,0.000662753,NA,NA,NA,NA,0.00089945,NA,NA,NA,0.001203523,NA,NA,0.001317071,0.000588996,0.000830391,0.000440044,NA,NA,NA,NA,NA,0.000510583,0.001691845,NA,0.000494514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003361055,0.001903288,NA,0.000916918,0.000373001,0.000516865,NA,NA,0.000499972,NA,0.000744548,NA,NA,0.002424734,0.001791244,0.00114724,NA,NA,0.000901299,NA,0.00159006,0.000239831,NA,0.000482021,NA,NA,NA,0.000999114,0.000900222,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001409126,NA,0.001185136,0.001206639,0.000904607,NA,NA,NA,0.001004424,NA,NA,0.001055304,0.001259792
"C9JXB8",NA,NA,NA,NA,NA,1.39888e-05,NA,NA,NA,NA,NA,NA,9.59907e-06,3.63272e-05,NA,NA,NA,NA,NA,NA,NA,NA,5.48746e-06,1.35252e-05,4.68274e-05,2.45359e-05,NA,NA,3.95639e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002001877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000627414,NA,NA,0.000504574,NA,NA,NA,NA,NA,0.002503819,0.001190905,NA,NA,0.000578188,0.002608595,NA,0.005084269,NA,NA,NA,NA,0.001879395,0.000680842,NA,NA,NA,NA,NA,NA,NA,NA,0.001559368,NA,NA,0.0005575,NA,NA,0.001619723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004535871,NA,NA,NA,NA,NA,NA,NA,NA,0.002867579,NA,NA,NA,0.001122165,0.003593272,NA,NA,NA,0.000721482,NA,NA,NA,0.002025897,NA,NA,NA,0.000962659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001313202,NA,0.001181206,0.000366564,0.004583905,0.012254037,NA,0.019933224,NA,NA,NA,NA,0.003013641
"P39019",1.11053e-05,1.90911e-05,NA,NA,NA,1.65884e-05,3.32005e-06,NA,1.26189e-05,NA,NA,NA,1.38587e-05,9.9991e-05,2.43657e-06,NA,NA,NA,NA,NA,2.66492e-06,NA,3.34906e-06,8.20859e-06,4.23245e-05,2.28225e-05,NA,NA,5.05945e-06,NA,0.004649883,NA,0.000669157,NA,0.001652901,0.000576419,0.000492729,NA,NA,0.002603035,0.004434096,NA,0.001465866,0.000862719,0.000460427,NA,NA,NA,NA,0.001692315,NA,0.00049185,0.000689708,NA,0.000833721,0.002389577,NA,0.000994006,NA,NA,0.000383244,0.00071809,NA,NA,0.001303979,NA,NA,0.003961689,NA,NA,0.000454015,0.00322913,0.000373539,0.006311635,NA,NA,NA,NA,0.000615299,0.000448438,0.001486323,NA,NA,0.000491575,NA,NA,NA,0.000676746,0.001582614,0.000307356,NA,0.001846749,NA,0.000498837,0.000510751,0.000608263,NA,NA,NA,NA,0.000608263,NA,NA,NA,NA,0.005856988,NA,NA,0.000287976,0.000187369,0.000418063,NA,NA,NA,0.003118946,NA,NA,NA,0.001813489,0.000939752,NA,0.000278494,NA,NA,NA,NA,0.000332363,0.000512317,NA,NA,NA,0.000888027,NA,NA,NA,0.001958961,0.000441676,NA,NA,NA,NA,NA,0.000914479,NA,0.002834341,0.000448691,0.009070303,0.008353456,0.001474019,0.014830913,NA,0.005177677,NA,0.003223536,0.000708913
"Q6UXA7",NA,NA,NA,0.000141699,NA,NA,8.45483e-05,NA,1.4064e-05,NA,NA,NA,7.57894e-06,5.24637e-06,NA,NA,NA,NA,NA,4.62092e-05,0.000101836,NA,0.000364224,NA,NA,5.25557e-05,NA,4.10845e-06,NA,1.33886e-05,NA,NA,NA,NA,0.0002048,0.005178247,0.000851364,0.000918361,0.00028087,0.000486114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000396702,NA,0.002387147,0.011344329,NA,NA,NA,0.001407348,0.00275703,NA,0.020754184,0.020397033,0.003878026,0.00858425,0.001875285,0.008905308,0.005781885,0.004226067,0.002823464,0.022723962,0.02147264,NA,NA,NA,NA,0.00131953,0.001429802,0.007808019,NA,0.005335546,0.002108592,0.015916519,NA,NA,NA,NA,0.00363866,NA,0.037549988,NA,NA,NA,0.050715064,0.051080055,NA,0.010417114,0.005737188,0.002412265,0.007431605,0.007310589,0.010417114,NA,NA,NA,NA,NA,NA,NA,0.001018015,NA,0.002588975,NA,0.006348386,0.003348823,NA,0.009747119,0.001333727,0.00077158,NA,NA,NA,NA,0.005039245,NA,NA,0.034941136,NA,0.003342034,0.004866925,NA,0.002309176,0.000794401,NA,NA,NA,NA,0.001679265,0.001376893,NA,0.001013903,0.012571743,NA,NA,0.003115073,0.000470266,0.008491239,0.010802489,NA,0.024032724,NA,0.010868555,0.005020186,NA,0.00071156,NA
"P00352",NA,2.98024e-06,NA,NA,NA,1.96132e-05,5.69764e-06,NA,4.06805e-06,NA,4.98344e-06,NA,NA,8.44554e-05,NA,NA,NA,NA,NA,NA,5.10634e-06,NA,NA,3.07834e-05,2.11774e-05,2.01581e-05,1.25953e-05,NA,4.67709e-05,NA,NA,NA,NA,NA,0.001558794,0.000851441,NA,NA,0.000218208,NA,0.006089551,0.000773499,NA,NA,0.000425379,0.000461161,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000479224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000207118,0.003666165,NA,0.002073737,0.001183674,0.000345688,NA,NA,0.00183771,0.000316868,0.00341505,0.000210143,NA,0.000289803,0.000292165,NA,NA,NA,0.011570729,NA,0.001587726,NA,0.000427853,0.001542049,0.001099148,NA,NA,NA,0.000334316,NA,NA,0.000359025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001091873,NA,0.001939261,NA,NA,0.001052726,0.000605873,NA,NA,NA,0.000784757,NA,0.000280842,NA,NA,NA,NA,0.000205711,NA,NA,NA,0.001137872,0.000237434,0.003385487,0.000201529,0.009765056,0.000859566,NA,0.002817537,0.000507101,NA,NA,NA,0.002172111
"Q02878",NA,1.14143e-05,NA,NA,NA,2.55248e-05,NA,NA,NA,NA,NA,NA,6.38309e-06,5.38146e-05,NA,NA,NA,NA,4.59972e-06,NA,7.53812e-06,NA,NA,2.15498e-05,6.54044e-05,1.41718e-05,2.05468e-06,NA,5.11337e-05,NA,0.018003191,NA,0.00179383,0.000175795,0.000799079,0.000701445,0.000803128,NA,NA,0.001610673,0.013331031,0.002323639,NA,NA,NA,0.000710645,NA,NA,NA,0.000449346,0.001095444,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000468436,NA,NA,NA,0.00077665,NA,0.001244069,0.000700191,NA,NA,0.001570931,0.004605698,0.000251613,0.007655693,NA,0.00087772,NA,NA,0.003857506,NA,0.000482694,0.000952188,NA,0.00026382,NA,NA,NA,0.001104303,0.006159497,NA,0.00126935,0.001564762,0.000929043,0.001218454,0.001148157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008242195,NA,NA,NA,NA,0.001155601,NA,NA,NA,0.003085935,NA,NA,0.001312292,0.00178221,0.004516336,NA,0.00075364,NA,NA,NA,NA,0.000938196,0.003089106,NA,NA,NA,0.000616912,0.000185523,NA,NA,0.002793437,NA,NA,NA,NA,NA,0.000178352,0.006452621,NA,0.001439523,0.000483766,0.004821751,0.007130849,0.000236439,0.031846511,NA,NA,NA,NA,0.004095607
"P39023",4.50652e-06,1.39877e-05,NA,NA,2.34671e-06,3.24237e-05,NA,NA,1.19011e-05,NA,NA,NA,1.89382e-05,7.85244e-05,NA,NA,NA,NA,1.70667e-05,NA,1.31162e-05,NA,NA,2.8023e-05,5.07109e-05,3.02373e-05,1.35175e-05,NA,4.7554e-05,NA,0.006777877,NA,0.001820244,NA,0.000633556,0.000391089,0.000744115,NA,NA,0.000789201,0.006550455,0.000711691,NA,NA,NA,0.000233156,NA,NA,0.000365965,0.000277558,0.000581372,NA,NA,NA,NA,0.000583373,NA,NA,NA,NA,0.0007233,NA,NA,NA,0.001254247,NA,NA,0.002614437,NA,NA,0.000880802,0.006077406,NA,0.00591832,NA,0.000821611,NA,NA,0.003766797,NA,0.001683928,0.00055702,NA,NA,NA,NA,NA,0.000625059,0.005168423,NA,NA,0.000159633,0.000172558,0.001006827,0.001084177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006026149,NA,NA,NA,NA,NA,NA,NA,NA,0.002435332,NA,NA,0.000722394,0.002081344,0.005407748,NA,NA,NA,NA,NA,NA,NA,0.00116106,NA,NA,NA,0.00052847,NA,NA,NA,0.000280965,NA,NA,NA,NA,NA,0.000271082,0.00126646,NA,0.001186108,0.000459389,0.005080828,0.007469476,0.001141835,0.013485136,0.000310927,NA,NA,0.000358761,0.000932814
"P55072",NA,8.88994e-06,NA,NA,NA,6.46309e-06,NA,NA,2.18496e-06,NA,NA,NA,1.29017e-05,2.97479e-05,NA,NA,NA,NA,5.40753e-06,NA,3.37303e-06,NA,NA,3.06859e-06,2.16397e-05,2.491e-05,1.49647e-06,NA,1.60107e-05,7.69092e-07,0.000894761,4.38911e-05,0.001169975,NA,0.000218369,0.000229107,0.000460099,NA,NA,NA,0.006825015,NA,NA,NA,0.000253032,0.000101676,NA,NA,0.000544886,0.000458471,0.001077066,NA,NA,0.000105651,0.0001965,0.000393418,0.000101207,0.000159442,NA,NA,0.000183262,NA,NA,6.10204e-05,0.002259876,0.000103475,0.002473747,0.001694595,0.000205185,0.000151054,0.001934893,0.005335227,0.000238699,0.003674007,0.000336503,0.000395889,NA,NA,0.002099783,0.000576135,0.00175861,0.000226141,NA,0.00046201,0.000137962,NA,0.000114672,0.000736067,0.009257359,0.000364623,0.000310381,0.001398864,0.000742602,0.00125351,0.001065944,0.000435711,NA,0.000326772,NA,0.000122019,0.000435711,0.000441863,5.33934e-05,NA,NA,0.004125595,NA,6.71942e-05,0.00015137,0.000306521,NA,NA,NA,0.000112393,0.001235565,0.00012803,NA,0.000343966,0.000545443,0.00214454,0.000516562,0.000340935,9.88314e-05,0.000468325,NA,0.000272365,0.000991525,0.00253713,NA,0.000124644,NA,0.00036028,NA,NA,NA,0.000404846,NA,7.99945e-05,0.000192776,NA,NA,0.000155388,0.001991948,NA,0.000443616,0.000374228,0.005467658,0.00618651,0.000992537,0.010766218,NA,0.000165799,3.70735e-05,NA,0.001941651
"P11216",NA,2.33213e-06,2.85281e-07,NA,NA,1.42414e-06,NA,NA,NA,NA,NA,NA,1.40165e-06,9.29866e-06,NA,NA,NA,NA,NA,NA,NA,5.23631e-07,NA,4.56916e-06,2.65132e-05,1.52977e-05,1.16419e-06,NA,2.15121e-05,NA,0.000831475,NA,7.24486e-05,NA,3.3058e-05,NA,0.000307475,NA,NA,NA,0.003847971,0.000161316,NA,NA,NA,0.000356943,NA,NA,NA,0.000100906,0.000121483,NA,NA,NA,NA,0.000185275,NA,0.000146738,0.000152026,NA,0.000742962,NA,NA,NA,0.00095515,0.000169132,0.00108415,0.000381262,0.000166391,0.000274306,0.000364333,0.004053416,0.000170316,0.000453037,0.00018866,0.00023608,NA,NA,0.000596792,0.000122653,0.000562523,4.524e-05,NA,NA,NA,NA,NA,NA,0.007837164,NA,NA,0.000821097,0.000520794,0.00162177,0.000133205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.51712e-05,NA,NA,NA,NA,NA,NA,NA,NA,0.000670572,NA,NA,NA,0.000443508,0.000791567,NA,6.62514e-05,NA,NA,NA,NA,0.000207366,0.002106647,NA,0.000728513,NA,0.000252895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000205925,NA,0.000493202,6.50628e-05,0.002862991,0.001944794,0.001220217,0.002098553,0.000474514,NA,NA,NA,0.000807198
"Q8N392",1.85892e-06,1.23958e-06,NA,NA,NA,1.30865e-06,1.32707e-06,NA,NA,NA,2.44887e-06,NA,1.38732e-06,7.69606e-06,NA,NA,NA,NA,1.02789e-06,NA,NA,NA,NA,NA,3.5162e-06,6.35594e-06,NA,NA,4.79131e-06,NA,0.000793265,NA,NA,NA,0.000219732,NA,NA,NA,NA,NA,0.002428419,0.0003059,NA,0.00049785,0.000550579,0.000809024,NA,NA,9.60203e-05,0.000155979,NA,NA,NA,NA,0.000165053,NA,NA,NA,NA,NA,0.000292151,NA,NA,NA,0.000288456,NA,NA,NA,NA,NA,0.000186207,0.000612166,NA,0.000135973,NA,NA,NA,NA,0.000505416,NA,0.000226143,NA,NA,NA,NA,NA,NA,NA,0.0006012,NA,0.000183823,4.87156e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000223259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000221257,0.000205894,0.001107152,0.000938457,0.000761109,0.00103778,0.000264045,NA,NA,0.000568456,NA
"Q99650",5.86882e-07,NA,NA,NA,4.414e-06,NA,NA,2.61479e-06,NA,NA,NA,NA,NA,NA,NA,8.73848e-07,9.07785e-07,NA,NA,NA,9.4298e-07,NA,NA,NA,NA,6.72417e-07,NA,NA,NA,NA,NA,0.000388667,0.000455483,0.000551631,NA,0.000331426,0.000250465,8.17439e-05,0.000165037,NA,9.70228e-05,NA,NA,NA,NA,0.000217438,NA,NA,NA,NA,NA,NA,NA,NA,7.38906e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000319062,NA,NA,NA,NA,NA,NA,0.000169326,NA,0.000137517,0.000123306,NA,0.000316915,6.92483e-05,NA,NA,NA,NA,0.000114775,NA,0.000232308,NA,NA,0.000304525,0.000307589,NA,NA,NA,0.000220853,9.51686e-05,NA,NA,NA,NA,0.000218037,NA,NA,0.000605246,NA,NA,NA,NA,0.000316196,0.000191883,9.94901e-05,0.000266419,NA,0.00020887,NA,NA,NA,0.000837911,0.00022267,NA,NA,NA,NA,0.000825198,NA,0.00020724,0.000189063,0.000134464,0.000167287,0.000275633,0.00011975,0.00016672,0.000117903,5.18256e-05,0.000138187,NA,NA,0.000320333,NA,0.000215764,0.000211821,NA,0.000137511,NA,7.40486e-05,0.000186454,0.00085803,0.000309896,NA,0.000342597,NA,NA,0.000176336,NA,NA,0.000134707
"Q96MK3",3.41555e-06,NA,NA,NA,1.83825e-06,3.36428e-06,6.26821e-06,NA,NA,NA,1.83922e-06,NA,NA,NA,1.10576e-06,NA,NA,NA,NA,NA,NA,NA,1.96013e-06,NA,NA,NA,NA,NA,NA,NA,NA,0.000352459,0.000374981,0.000194871,0.000126472,0.000329662,0.000692001,NA,NA,NA,0.000399252,NA,NA,NA,0.00016832,0.000343448,0.000242194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000303595,NA,NA,NA,NA,NA,NA,0.000320625,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000360077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000347612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00015624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000116658,0.000597961,NA,NA,0.000335533,0.000278002,0.000368744,NA,NA,NA,0.000433814,0.000590771,0.000156504,0.00041634,0.00050456,0.000171569,NA,NA,NA,NA,0.000488793,0.000305739,NA,0.000452938
"Q8WVC2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0709e-06,5.46659e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.65433e-06,6.23736e-05,1.937e-05,NA,NA,2.28167e-05,NA,NA,NA,0.007004098,NA,0.001799199,0.001068509,0.00166309,NA,NA,0.00320192,0.018315569,NA,NA,NA,0.000604336,0.001103862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000750598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002862802,0.001672294,0.009071348,NA,0.001693604,NA,NA,0.001691526,NA,0.001484608,NA,NA,NA,NA,NA,NA,NA,0.003105064,NA,NA,0.001216454,0.00165068,NA,NA,0.000913066,NA,NA,NA,NA,0.000913066,NA,NA,NA,NA,0.009335343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001586967,0.003312426,0.010270233,NA,NA,NA,NA,NA,NA,NA,0.002672435,NA,NA,NA,NA,NA,0.00047913,NA,0.003871911,NA,NA,0.000663914,NA,NA,NA,0.002130055,NA,0.003208394,0.001145572,0.009528713,0.019982112,0.004142959,0.021975396,NA,0.001065469,NA,NA,0.000763641
"P04233",NA,2.52737e-06,NA,1.65791e-05,5.60463e-05,1.1945e-05,NA,NA,NA,NA,NA,NA,NA,8.28824e-06,3.91923e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.34011e-06,NA,0.001224339,NA,NA,NA,NA,0.000624374,0.001427979,NA,NA,NA,0.000597939,NA,NA,NA,NA,0.002869068,0.000949775,NA,NA,NA,0.000475333,0.000838587,NA,NA,NA,NA,NA,NA,0.011393386,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000628149,NA,NA,0.000525451,NA,NA,0.000836553,NA,NA,NA,NA,NA,0.000428468,0.000349297,NA,NA,0.002351309,0.001348673,0.002436171,NA,NA,NA,NA,NA,NA,0.000626277,0.000301318,0.000573488,NA,0.000436996,NA,0.000301318,NA,NA,0.000764188,0.001366924,NA,0.000354137,0.000542496,0.000580231,0.000467209,NA,0.000410093,0.001488217,NA,0.000542508,NA,NA,NA,0.000922553,0.000658172,NA,NA,NA,0.00040465,0.001584619,NA,NA,NA,NA,0.001448984,NA,NA,0.001800011,NA,NA,0.000545128,NA,0.000764851,0.000832541,NA,0.00222802,0.001242152,0.001126332,0.001441554,0.000240457,0.000494997,0.000917269,NA,NA,0.00138225,NA,0.000485933,0.001422815,NA,0.002372148
"P61160",NA,NA,NA,NA,NA,4.15348e-06,NA,NA,NA,NA,NA,NA,4.28836e-06,7.46844e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.76201e-06,3.17419e-05,1.67345e-05,1.95585e-06,NA,2.42071e-05,NA,NA,NA,NA,NA,0.000244612,NA,NA,NA,NA,NA,0.005421157,NA,NA,NA,NA,0.000267488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000674551,NA,NA,NA,0.000959983,NA,0.00031486,NA,NA,NA,0.000478781,0.001731544,0.000806654,0.002421676,NA,0.000336073,NA,NA,0.000867228,0.000379727,0.000354948,NA,NA,NA,NA,NA,NA,NA,0.005555709,NA,NA,0.000294405,NA,0.00051608,0.000416394,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000268624,0.000782569,NA,NA,NA,NA,NA,NA,NA,NA,0.000907057,NA,NA,0.000612585,0.000394786,0.000708181,0.000319073,NA,NA,0.000285493,NA,9.7862e-05,0.00048373,0.000490417,NA,NA,NA,NA,0.00031765,NA,NA,0.000406362,NA,NA,NA,NA,NA,NA,0.002163454,NA,0.000588659,0.000260716,0.002249775,0.001441809,0.000447413,0.008259598,NA,0.000771957,NA,NA,0.000907069
"P51884",4.02027e-06,NA,3.30754e-06,3.76848e-06,6.28537e-06,5.07567e-06,NA,5.30402e-06,NA,NA,NA,NA,NA,NA,NA,NA,1.82486e-06,3.09923e-06,NA,NA,NA,NA,6.78562e-06,NA,NA,NA,NA,NA,NA,NA,NA,0.000841854,0.001841408,0.000628581,0.000748043,0.001230384,0.000984265,0.001292734,0.001290567,0.001297774,0.001320168,NA,NA,NA,0.001013052,0.000575054,0.000582518,NA,0.002565371,0.000599254,0.000382063,NA,0.00101608,0.001365261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011418317,NA,NA,NA,NA,NA,NA,NA,NA,0.000896555,0.00042158,NA,0.000270907,NA,NA,NA,NA,0.000247753,NA,NA,NA,0.001198002,NA,NA,0.000473232,NA,NA,NA,NA,0.000370974,NA,NA,NA,NA,NA,NA,0.000389028,NA,NA,NA,0.0008191,NA,0.000201064,NA,NA,NA,0.001772901,0.000917079,NA,NA,NA,0.002490049,0.001206418,0.000532516,NA,0.000261228,0.000283525,0.000395488,0.000279284,NA,0.001100445,0.000151921,0.00037767,NA,NA,0.000580248,NA,0.001277106,NA,NA,0.001588379,NA,NA,0.001278371,0.000443414,NA,0.000349002,0.000985403,0.000676956,0.001105423,0.000715013,0.000614437,0.000462045,0.000668816,0.000585343,NA,0.001372929,0.000494087,NA,0.001152609
"Q15782",2.71305e-05,NA,NA,5.53876e-06,5.0232e-05,1.99885e-05,NA,NA,NA,NA,NA,NA,NA,1.2217e-05,NA,NA,NA,3.9441e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000153865,NA,0.001078778,0.000251566,NA,0.001563771,0.000223911,NA,NA,NA,NA,NA,NA,NA,0.000341584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00790204,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000612367,NA,NA,NA,NA,0.001827991,0.000810544,NA,0.009397076,NA,NA,NA,NA,0.000440628,NA,NA,0.017836838,0.013514571,0.001993583,0.000597879,0.001986973,NA,NA,NA,0.001463163,0.004451039,NA,0.014819498,NA,NA,NA,NA,NA,0.002867291,0.003701278,0.000805571,0.008561837,NA,NA,0.00059056,0.000646923,NA,0.002951163,0.00296509,0.000539289,0.006752259,0.000851021,0.007511135,0.004269376,0.00362703,0.008402238,NA,NA,0.002166526,NA,0.000865603,0.001594202,NA,NA,0.00170318,0.001443822,0.000799634,NA,0.00070194,NA,0.000398719,0.000240252,NA,0.000157857,NA,NA,NA,NA,0.000475359,NA,0.000359821,0.000600898,0.0013834,NA,0.004128282,0.001848056,NA,0.000958271,0.000945125,NA,0.001129612
"O14672",3.41367e-06,NA,NA,NA,5.9463e-06,1.89364e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000633388,NA,0.000321359,0.001102296,0.001390406,0.001280233,0.000810729,0.001060914,NA,0.001742845,0.000536186,0.000900665,0.000794657,0.001379071,0.000394594,0.000597324,NA,NA,NA,NA,NA,NA,NA,0.000369544,NA,NA,0.000225741,NA,0.000386828,NA,NA,0.000373554,NA,NA,0.000171533,NA,0.000406014,NA,NA,NA,NA,NA,NA,0.00033394,NA,0.000221121,0.001041046,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000416089,NA,0.00045331,NA,NA,NA,NA,NA,NA,0.000214805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000126192,NA,NA,0.000564998,NA,NA,NA,0.000279283,0.000147224,NA,NA,NA,NA,0.00030003,NA,NA,0.000193722,NA,0.000174902,0.000263312,NA,0.00023999,NA,0.000799306,NA,NA,0.000289539,0.000390966,NA,0.001101825,0.001130802,0.000399361,NA,NA,0.000373047,0.000411264,0.001036566,0.000713803,NA,0.000474862,0.000544628,0.000676241,0.001462039,0.000434097,0.000523336,NA
"Q9Y2S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.94158e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001806612,NA,NA,NA,NA,0.000604157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00014685,NA,NA,NA,0.000689662,NA,0.000385625,NA,NA,NA,NA,0.001296914,0.000419298,0.000264442,NA,0.000245898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001987324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000625619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000208365,NA,NA,NA,NA,NA,NA,0.000277598,0.001109987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000879927,NA,0.000464414,0.000255074,0.000765619,0.00370774,0.000552228,0.002378066,NA,NA,NA,NA,0.000709469
"P00568",NA,4.85956e-06,NA,NA,1.00892e-05,6.76078e-06,NA,NA,5.87978e-06,NA,5.15899e-06,NA,5.1769e-06,7.6225e-06,NA,NA,NA,NA,4.9762e-06,NA,NA,NA,NA,5.76948e-06,5.69708e-05,NA,NA,NA,3.90451e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002892297,NA,NA,NA,NA,NA,NA,NA,0.000255525,0.001191786,NA,NA,NA,0.000624498,0.000946323,0.001314067,NA,0.000749274,NA,NA,0.002138677,NA,NA,NA,0.001218002,0.00092136,0.000680326,NA,0.001175236,NA,NA,0.004033022,NA,0.00163407,0.001545182,NA,NA,NA,0.002276663,0.002256399,0.002640363,NA,NA,0.001102551,0.000537005,NA,0.002477031,NA,0.00406017,NA,NA,0.001409669,NA,0.002316852,0.001883399,0.000852438,NA,NA,NA,NA,0.000852438,0.001978772,0.000935769,NA,NA,0.002031525,NA,NA,0.001626343,NA,NA,NA,NA,NA,0.001566481,NA,NA,0.00164802,0.001067525,0.001481448,NA,NA,0.000910588,NA,NA,NA,0.002081046,0.001928394,NA,0.001388725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000764261,0.000346924,0.000601324,0.004087443,0.001014692,0.002256307,NA,NA,NA,0.001334348,NA
